timestamp,oi_btc,sum_open_interest_value,close,oi_delta_abs,oi_delta_pct,price_change,price_direction,oi_delta_zscore,oi_delta_value,oi_delta_signal,oi_delta_score
1690238400000,111716.952,3257074200.01344,29154.69981685,-5.512000000002445,-0.0049336541664501965,-0.6001831499997934,DOWN,,,NEUTRAL,0
1690238700000,111707.478,3255573478.633213,29143.738064099998,-9.474000000001979,-0.008480360259022213,-10.961752750001324,DOWN,,,NEUTRAL,0
1690239000000,111664.674,3253461941.664,29136.0,-42.804000000003725,-0.038317936065124236,-7.738064099998155,DOWN,,,NEUTRAL,0
1690239300000,111631.004,3252871756.1651936,29139.50103114,-33.669999999998254,-0.030152776875524978,3.501031140000123,UP,,,NEUTRAL,0
1690239600000,111664.322,3255271814.2406,29152.3,33.3179999999993,0.029846546932432716,12.79896885999915,UP,,,NEUTRAL,0
1690239900000,111670.706,3255214850.9840584,29150.12331868,6.3840000000054715,0.005717134968152848,-2.17668132000108,DOWN,,,NEUTRAL,0
1690240200000,111627.344,3255321256.6656,29162.399999999998,-43.362000000008265,-0.038830237179665605,12.276681319999625,UP,,,NEUTRAL,0
1690240500000,111658.756,3256540784.8616223,29165.117913920003,31.411999999996624,0.02814005858635671,2.7179139200052305,UP,,,NEUTRAL,0
1690240800000,111657.609,3257499084.966,29174.0,-1.146999999997206,-0.0010272369504127354,8.882086079996952,UP,,,NEUTRAL,0
1690241100000,111733.628,3260342571.5888,29179.600000000002,76.01900000000023,0.06808223880201414,5.600000000002183,UP,1.432258575556875,1.432258575556875,BULLISH,1
1690241400000,111706.312,3259302704.078688,29177.4264652,-27.315999999991618,-0.02444742955987067,-2.1735348000038357,DOWN,-0.23574595272211363,-0.23574595272211363,NEUTRAL,0
1690241700000,111750.124,3259717592.0428,29169.7,43.8119999999908,0.03922070222852625,-7.7264651999976195,DOWN,0.872785837013863,0.872785837013863,BEARISH,-1
1690242000000,111782.401,3261374509.8161,29176.100000000002,32.27700000000186,0.02888318942715351,6.400000000001455,UP,0.6560857753805963,0.6560857753805963,BULLISH,1
1690242300000,111776.571,3259398562.197226,29159.94410132,-5.830000000001746,-0.0052154900483825095,-16.155898680000973,DOWN,0.09247022588394517,0.09247022588394517,NEUTRAL,0
1690242600000,111737.873,3258643568.8189883,29163.28619231,-38.697999999989406,-0.03462085091158196,3.342090989997814,UP,-0.5326409414257302,-0.5326409414257302,WEAK_BULLISH,0
1690242900000,111783.054,3261589121.34839,29177.84945604,45.18099999999686,0.040434813002021563,14.563263730000472,UP,1.016283480287744,1.016283480287744,BULLISH,1
1690243200000,111780.471,3259943300.1498,29163.799999999996,-2.5829999999987194,-0.0023107259173649197,-14.04945604000386,DOWN,-0.017111785951886973,-0.017111785951886973,NEUTRAL,0
1690243500000,111773.726,3260137798.3598,29167.3,-6.745000000009895,-0.006034148845202036,3.500000000003638,UP,-0.14053581072492344,-0.14053581072492344,NEUTRAL,0
1690243800000,111760.356,3256644701.292625,29139.534069600002,-13.369999999995343,-0.011961666196935727,-27.76593039999716,DOWN,-0.5189956126106112,-0.5189956126106112,CAPITULATION,0
1690244100000,111699.544,3256700734.9096,29155.899999999998,-60.812000000005355,-0.05441285459041323,16.365930399995705,UP,-1.8056900495778474,-1.8056900495778474,WEAK_BULLISH,0
1690244400000,111691.855,3254938525.620969,29142.12970696,-7.688999999998487,-0.006883644932331734,-13.770293039997341,DOWN,-0.33965483752252246,-0.33965483752252246,NEUTRAL,0
1690244700000,111804.176,3260377739.50464,29161.502335160003,112.32100000001083,0.10056328637393364,19.37262820000251,UP,2.641549644750655,2.641549644750655,BULLISH,1
1690245000000,111797.343,3260689737.833356,29166.075421250003,-6.833000000013271,-0.006111578515644034,4.573086090000288,UP,-0.3348446783836427,-0.3348446783836427,NEUTRAL,0
1690245300000,111834.619,3260433658.585749,29154.064168499997,37.27600000001257,0.03334247397992485,-12.011252750005951,DOWN,0.7847260237267186,0.7847260237267186,BEARISH,-1
1690245600000,111853.324,3257873470.8212,29126.3,18.704999999987194,0.016725590132327106,-27.76416849999805,DOWN,0.3375930586958075,0.3375930586958075,NEUTRAL,0
1690245900000,111970.532,3259887674.5416,29113.8,117.20800000001327,0.1047872301050301,-12.5,DOWN,2.4789570964393257,2.4789570964393257,BEARISH,-1
1690246200000,112028.961,3261902501.2520413,29116.60049451,58.42899999998917,0.052182479583096075,2.800494510000135,UP,1.0922681015164573,1.0922681015164573,BULLISH,1
1690246500000,112083.436,3263466155.9504,29116.399999999998,54.47500000000582,0.048625819175462937,-0.20049451000159024,DOWN,0.9613558635988566,0.9613558635988566,BEARISH,-1
1690246800000,112175.883,3264688375.7139,29103.3,92.44700000000012,0.08248051924462096,-13.099999999998545,DOWN,1.676649674420971,1.676649674420971,BEARISH,-1
1690247100000,112301.963,3267067886.483015,29091.81459707,126.08000000000175,0.1123949253869494,-11.485402930000419,DOWN,2.1371713263397094,2.1371713263397094,BEARISH,-1
1690247400000,112339.037,3266111460.0269,29073.7,37.07399999999325,0.033012780017016574,-18.114597069998126,DOWN,0.32636798179817517,0.32636798179817517,NEUTRAL,0
1690247700000,112345.664,3264848127.310546,29060.73996154,6.627000000007683,0.005899107004103676,-12.96003846000167,DOWN,-0.2965543670759673,-0.2965543670759673,NEUTRAL,0
1690248000000,112412.368,3268063603.7328,29072.1,66.7039999999979,0.05937389804380189,11.360038459999487,UP,0.8552050374836337,0.8552050374836337,BULLISH,1
1690248300000,112465.153,3268120714.66656,29058.962954210005,52.78500000000349,0.04695657687774357,-13.137045789993863,DOWN,0.5211379606008548,0.5211379606008548,BEARISH,-1
1690248600000,112358.15,3265026716.665,29059.100000000002,-107.00300000001153,-0.09514324850472544,0.13704578999750083,UP,-2.4249036258623997,-2.4249036258623997,WEAK_BULLISH,0
1690248900000,112318.801,3261337641.245024,29036.43568315,-39.34899999998743,-0.03502104653733129,-22.66431685000134,DOWN,-1.114010367669264,-1.114010367669264,CAPITULATION,0
1690249200000,112301.402,3263670091.9847417,29061.7038956,-17.39900000000489,-0.01549072803938012,25.268212449998828,UP,-0.7413092801272076,-0.7413092801272076,WEAK_BULLISH,0
1690249500000,112292.446,3261826054.4296,29047.6,-8.956000000005588,-0.00797496722259039,-14.103895600001124,DOWN,-0.5567710197149355,-0.5567710197149355,CAPITULATION,0
1690249800000,112249.261,3263142141.9005,29070.5,-43.18499999999767,-0.038457618066312094,22.900000000001455,UP,-1.1391823011170583,-1.1391823011170583,WEAK_BULLISH,0
1690250100000,112215.847,3260999642.608854,29060.06352747,-33.41400000000431,-0.029767679272296732,-10.436472530000174,DOWN,-0.900400907787979,-0.900400907787979,CAPITULATION,0
1690250400000,112218.174,3262193539.9974,29070.1,2.327000000004773,0.0020736821600753075,10.036472529998719,UP,-0.2715437073902956,-0.2715437073902956,NEUTRAL,0
1690250700000,112113.095,3258389999.3115654,29063.42028388,-105.0789999999979,-0.09363813030854873,-6.679716119997465,DOWN,-2.001509740452148,-2.001509740452148,CAPITULATION,0
1690251000000,112076.152,3256417426.8208,29055.399999999998,-36.9429999999993,-0.032951547720627694,-8.020283880003262,DOWN,-0.7919451326138723,-0.7919451326138723,CAPITULATION,0
1690251300000,112071.253,3258202709.9678,29072.600000000002,-4.899000000004889,-0.004371135083225397,17.200000000004366,UP,-0.24990554384429892,-0.24990554384429892,NEUTRAL,0
1690251600000,112023.437,3258660961.2367,29089.1,-47.81599999999162,-0.04266571374907935,16.499999999996362,UP,-0.9673879532690847,-0.9673879532690847,WEAK_BULLISH,0
1690251900000,112039.299,3258887090.013,29087.0,15.861999999993714,0.014159536990465682,-2.099999999998545,DOWN,0.12387014958786516,0.12387014958786516,NEUTRAL,0
1690252200000,111983.592,3259185635.549646,29104.13550183,-55.70699999999488,-0.049720946576070624,17.135501829998248,UP,-1.0408842393811115,-1.0408842393811115,WEAK_BULLISH,0
1690252500000,111938.878,3260318547.944923,29125.8819652,-44.71400000000722,-0.03992906389358453,21.74646337000013,UP,-0.8275676281145535,-0.8275676281145535,WEAK_BULLISH,0
1690252800000,111813.496,3259351881.55117,29149.89691004,-125.38199999999779,-0.11200934138360097,24.01494484000068,UP,-1.951475562574931,-1.951475562574931,WEAK_BULLISH,0
1690253100000,111788.345,3258230552.813927,29146.42445788,-25.15099999999802,-0.022493706841975047,-3.4724521600001026,DOWN,-0.4379589160456346,-0.4379589160456346,NEUTRAL,0
1690253400000,111786.509,3257593016.0708,29141.199999999997,-1.8359999999956926,-0.0016423894637629388,-5.224457880001864,DOWN,-0.07805262500550024,-0.07805262500550024,NEUTRAL,0
1690253700000,111761.493,3254248800.8754,29117.8,-25.01600000000326,-0.022378371257669727,-23.399999999997817,DOWN,-0.38736473179724723,-0.38736473179724723,NEUTRAL,0
1690254000000,111684.429,3252205898.7084,29119.6,-77.06399999999849,-0.0689539822092411,1.7999999999992724,UP,-1.17344011174553,-1.17344011174553,WEAK_BULLISH,0
1690254300000,111714.419,3253239399.104649,29121.03404579,29.989999999990687,0.026852445115688184,1.4340457899998,UP,0.5454875189005782,0.5454875189005782,BULLISH,1
1690254600000,111703.791,3253157723.0918045,29123.073567770003,-10.627999999996973,-0.009513543636652244,2.0395219800047926,UP,-0.09110007514775292,-0.09110007514775292,NEUTRAL,0
1690254900000,111722.6,3252971082.9,29116.5,18.809000000008382,0.016838282596887133,-6.573567770003137,DOWN,0.46670581313570936,0.46670581313570936,NEUTRAL,0
1690255200000,111689.832,3251174495.137368,29108.956804030007,-32.76800000001094,-0.02932978645324713,-7.5431959699926665,DOWN,-0.3788369045344225,-0.3788369045344225,NEUTRAL,0
1690255500000,111689.179,3250702385.8771,29104.899999999998,-0.6529999999911524,-0.0005846548323140688,-4.056804030009516,DOWN,0.22477885247131607,0.22477885247131607,NEUTRAL,0
1690255800000,111750.547,3250029983.3463,29082.899999999998,61.36800000000221,0.054945340765732986,-22.0,DOWN,1.4075534684183932,1.4075534684183932,BEARISH,-1
1690256100000,111700.449,3249549931.6006403,29091.646100730002,-50.09800000001269,-0.04483020561860673,8.7461007300044,UP,-0.6395046240038831,-0.6395046240038831,WEAK_BULLISH,0
1690256400000,111672.337,3249151313.9498,29095.4,-28.111999999993714,-0.02516731154768026,3.7538992699992377,UP,-0.13007187879648577,-0.13007187879648577,NEUTRAL,0
1690256700000,111644.669,3248346302.4226,29095.399999999998,-27.668000000005122,-0.024776055326936053,-3.637978807091713e-12,DOWN,-0.09627233204819831,-0.09627233204819831,NEUTRAL,0
1690257000000,111605.649,3247835991.549,29100.999999999996,-39.01999999998952,-0.03495016855662447,5.599999999998545,UP,-0.28916154052593207,-0.28916154052593207,NEUTRAL,0
1690257300000,111477.593,3244923220.3219,29108.3,-128.0560000000114,-0.11473971178646014,7.30000000000291,UP,-2.192930184651478,-2.192930184651478,WEAK_BULLISH,0
1690257600000,111516.197,3245076726.2212,29099.6,38.604000000006636,0.034629380632589246,-8.700000000000728,DOWN,1.5475607392042068,1.5475607392042068,BEARISH,-1
1690257900000,111529.585,3245774779.8241453,29102.365796699996,13.388000000006286,0.012005430924100224,2.765796699997736,UP,0.907821219423393,0.907821219423393,BULLISH,1
1690258200000,111547.665,3247219456.749,29110.600000000002,18.079999999987194,0.01621094528414524,8.234203300005902,UP,0.9722639301011619,0.9722639301011619,BULLISH,1
1690258500000,111467.396,3244061316.572725,29103.230478020003,-80.26900000000023,-0.07195937270403352,-7.369521979999263,DOWN,-1.165643167567547,-1.165643167567547,CAPITULATION,0
1690258800000,111470.614,3242546299.9562078,29088.799133700006,3.2180000000080327,0.002886942833058015,-14.431344319997152,DOWN,0.6381365244765091,0.6381365244765091,BEARISH,-1
1690259100000,111468.743,3241619678.6501584,29080.974553109998,-1.870999999999185,-0.0016784692690396952,-7.824580590007827,DOWN,0.5014825381262686,0.5014825381262686,BEARISH,-1
1690259400000,111502.53,3241936059.75,29075.0,33.786999999996624,0.030310739217709326,-5.974553109997942,DOWN,1.231378948562223,1.231378948562223,BEARISH,-1
1690259700000,111496.622,3243093432.2048182,29086.920967029997,-5.907999999995809,-0.005298534481679162,11.920967029996973,UP,0.32914296112885477,0.32914296112885477,NEUTRAL,0
1690260000000,111422.615,3239255978.757,29071.8,-74.00699999999779,-0.06637600195635862,-15.1209670299977,DOWN,-1.1550710002802742,-1.1550710002802742,CAPITULATION,0
1690260300000,111448.479,3239539808.1804,29067.6,25.864000000001397,0.023212522879667574,-4.200000000000728,DOWN,1.0126021257619162,1.0126021257619162,BEARISH,-1
1690260600000,111468.76,3240034733.866772,29066.751382780003,20.280999999988126,0.018197646286388647,-0.8486172199955035,DOWN,0.836412834627281,0.836412834627281,BEARISH,-1
1690260900000,111454.575,3240855524.5934443,29077.81510623,-14.184999999997672,-0.012725538527569302,11.06372344999545,UP,0.1144351375108777,0.1144351375108777,NEUTRAL,0
1690261200000,111431.699,3240433806.92,29080.000000000004,-22.87600000000384,-0.020524953776013266,2.1848937700051465,UP,-0.09994215223067676,-0.09994215223067676,NEUTRAL,0
1690261500000,111333.517,3238531237.202454,29088.555939559996,-98.18199999998615,-0.08810957822691368,8.555939559992112,UP,-1.6461993743377517,-1.6461993743377517,WEAK_BULLISH,0
1690261800000,111325.369,3237814312.623895,29084.245053109997,-8.148000000001048,-0.0073185508008388744,-4.310886449999089,DOWN,0.18752715660186997,0.18752715660186997,NEUTRAL,0
1690262100000,111327.753,3238620450.9927354,29090.86336264,2.3839999999909196,0.0021414705573485904,6.6183095300038985,UP,0.4098416398845484,0.4098416398845484,NEUTRAL,0
1690262400000,111247.289,3236172512.2811,29089.899999999998,-80.46399999999267,-0.07227667659832626,-0.9633626400027424,DOWN,-1.3991479183680349,-1.3991479183680349,CAPITULATION,0
1690262700000,111169.724,3233921593.1563416,29089.94892491,-77.56500000000233,-0.06972304736343471,0.04892491000282462,UP,-1.2595601888188335,-1.2595601888188335,WEAK_BULLISH,0
1690263000000,111117.01,3233382762.289,29098.9,-52.71400000000722,-0.04741758646445993,8.951075090000813,UP,-0.75048570722945,-0.75048570722945,WEAK_BULLISH,0
1690263300000,111042.023,3233284409.55248,29117.664846150004,-74.98699999999371,-0.06748471723635463,18.764846150002995,UP,-1.1635121772480028,-1.1635121772480028,WEAK_BULLISH,0
1690263600000,110999.033,3232254415.9887986,29119.662835160005,-42.99000000000524,-0.03871507276124175,1.9979890100003104,UP,-0.43205453830722107,-0.43205453830722107,NEUTRAL,0
1690263900000,110994.777,3231568534.4442,29114.6,-4.255999999993946,-0.0038342676372593587,-5.062835160006216,DOWN,0.4450960069801755,0.4450960069801755,NEUTRAL,0
1690264200000,110984.389,3232279452.627417,29123.730659340003,-10.388000000006286,-0.009358998937403218,9.130659340004058,UP,0.2912658159564268,0.2912658159564268,NEUTRAL,0
1690264500000,111113.162,3237015303.2812,29132.6,128.77300000000105,0.11602802985202221,8.869340659995942,UP,2.8116041857617495,2.8116041857617495,BULLISH,1
1690264800000,111065.07,3233377490.5623245,29112.460745419998,-48.09199999998964,-0.04328200110081948,-20.139254580000852,DOWN,-0.4997217085354408,-0.4997217085354408,NEUTRAL,0
1690265100000,111029.175,3231370903.365,29103.799999999996,-35.895000000004075,-0.032318891979277176,-8.660745420002058,DOWN,-0.2694447103590281,-0.2694447103590281,NEUTRAL,0
1690265400000,111024.588,3233468998.4532,29123.899999999998,-4.586999999999534,-0.004131346558233773,20.100000000002183,UP,0.3351019457193067,0.3351019457193067,NEUTRAL,0
1690265700000,111033.825,3235030924.6865067,29135.544278390003,9.236999999993714,0.008319778678211875,11.644278390005638,UP,0.5811098388535146,0.5811098388535146,BULLISH,1
1690266000000,111065.117,3233419040.41694,29112.8225293,31.29200000000128,0.028182402974952225,-22.72174909000387,DOWN,0.9554749352169899,0.9554749352169899,BEARISH,-1
1690266300000,111089.683,3235653651.8995,29126.499999999996,24.56600000000617,0.02211855590987799,13.677470699996775,UP,0.7843974481636321,0.7843974481636321,BULLISH,1
1690266600000,111133.758,3237953635.6343727,29135.64423543,44.07499999999709,0.03967515147198508,9.14423543000521,UP,1.1833808825430618,1.1833808825430618,BULLISH,1
1690266900000,111079.55,3235247433.525,29125.5,-54.20799999999872,-0.04877725812169054,-10.144235430001572,DOWN,-0.8120484413568401,-0.8120484413568401,CAPITULATION,0
1690267200000,111108.405,3236876719.503,29132.6,28.854999999995925,0.025976878732403286,7.099999999998545,UP,0.8941901719750089,0.8941901719750089,BULLISH,1
1690267500000,111116.636,3234180910.9800243,29106.18092308,8.230999999999767,0.007408080423787489,-26.419076919999497,DOWN,0.4217905978762892,0.4217905978762892,NEUTRAL,0
1690267800000,111163.14,3237689343.352154,29125.56575275,46.504000000000815,0.04185151897506678,19.384829670001636,UP,1.174715450580083,1.174715450580083,BULLISH,1
1690268100000,111162.916,3237934750.8367314,29127.83208059,-0.22400000000197906,-0.0002015056429716111,2.266327839999576,UP,0.20583523912671997,0.20583523912671997,NEUTRAL,0
1690268400000,111161.545,3238473169.9417725,29133.03489927,-1.370999999999185,-0.001233324969629468,5.202818679998018,UP,0.2092244957951664,0.2092244957951664,NEUTRAL,0
1690268700000,111165.178,3240301984.8015394,29148.534128209998,3.63300000000163,0.003268216540175395,15.499228939999739,UP,0.30715357325556664,0.30715357325556664,NEUTRAL,0
1690269000000,111132.52,3238049816.5517707,29136.83426374,-32.65799999999581,-0.029377904652838627,-11.699864469999739,DOWN,-0.49566494301351005,-0.49566494301351005,NEUTRAL,0
1690269300000,111170.799,3238579768.257816,29131.5686978,38.278999999994994,0.03444446324081252,-5.265565939997032,DOWN,1.0154526098650838,1.0154526098650838,BEARISH,-1
1690269600000,111096.841,3235702483.76942,29125.062914880004,-73.95799999999872,-0.06652646258303863,-6.505782919997728,DOWN,-1.2855417609978597,-1.2855417609978597,CAPITULATION,0
1690269900000,111047.743,3234587553.3297,29127.899999999998,-49.09799999999814,-0.04419387586367396,2.837085119994299,UP,-0.735747494763871,-0.735747494763871,WEAK_BULLISH,0
1690270200000,111145.0,3239676689.0,29148.2,97.25699999999779,0.08758124872469963,20.30000000000291,UP,2.0405162506414136,2.0405162506414136,BULLISH,1
1690270500000,111081.291,3236897711.6109,29139.9,-63.70900000000256,-0.05732061721175352,-8.299999999999272,DOWN,-1.0904056256385954,-1.0904056256385954,CAPITULATION,0
1690270800000,111092.699,3237153799.780168,29139.21282784,11.407999999995809,0.010269956261121926,-0.6871721600000456,DOWN,0.37660622762201856,0.37660622762201856,NEUTRAL,0
1690271100000,111038.035,3235381848.616,29137.600000000002,-54.663999999989755,-0.049205753836256694,-1.6128278399992269,DOWN,-0.8741800657376579,-0.8741800657376579,CAPITULATION,0
1690271400000,110918.967,3229736213.971119,29117.97956044,-119.0679999999993,-0.1072317246968546,-19.620439560003433,DOWN,-2.0117364153287842,-2.0117364153287842,CAPITULATION,0
1690271700000,111032.191,3235255981.358,29137.999999999996,113.22400000000198,0.10207812339255717,20.020439559997612,UP,2.075409360082341,2.075409360082341,BULLISH,1
1690272000000,110983.665,3233198325.513,29132.2,-48.52600000001257,-0.04370444243508853,-5.799999999995634,DOWN,-0.7777615051498903,-0.7777615051498903,CAPITULATION,0
1690272300000,110968.625,3234475897.0769887,29147.66130586,-15.039999999993597,-0.013551543824030787,15.46130586000072,UP,-0.22864867965261929,-0.22864867965261929,NEUTRAL,0
1690272600000,110991.81,3232872850.549005,29127.12974542,23.18499999999767,0.020893293036650107,-20.531560440002067,DOWN,0.42743365124095417,0.42743365124095417,NEUTRAL,0
1690272900000,111050.889,3233124477.2571,29113.9,59.078999999997905,0.05322825170612777,-13.229745419997926,DOWN,1.024348380075439,1.024348380075439,BEARISH,-1
1690273200000,111060.807,3233527888.216614,29114.9324011,9.918000000005122,0.008931040615078878,1.0324010999975144,UP,0.13175434216374554,0.13175434216374554,NEUTRAL,0
1690273500000,111065.049,3235299562.4722047,29129.77207143,4.24199999999837,0.0038195292421994154,14.839670330002264,UP,0.11552898832878133,0.11552898832878133,NEUTRAL,0
1690273800000,111120.681,3238167765.021,29141.0,55.63199999999779,0.05008956508001372,11.227928569998767,UP,1.0592581488621982,1.0592581488621982,BULLISH,1
1690274100000,111086.397,3236135591.4849,29131.7,-34.28399999999965,-0.030852942666903527,-9.299999999999272,DOWN,-0.7134561459371244,-0.7134561459371244,CAPITULATION,0
1690274400000,111132.734,3239841481.0286,29152.9,46.336999999999534,0.04171257800358319,21.200000000000728,UP,0.8319216998486373,0.8319216998486373,BULLISH,1
1690274700000,111078.307,3238123651.046934,29151.719525639997,-54.42699999999604,-0.048974769216059144,-1.1804743600041547,DOWN,-1.0664828996063942,-1.0664828996063942,CAPITULATION,0
1690275000000,111119.481,3240232954.0119,29159.899999999998,41.17399999999907,0.03706754371040066,8.180474360000517,UP,0.7476022988402462,0.7476022988402462,BULLISH,1
1690275300000,110981.035,3237572176.808744,29172.301166669997,-138.44599999999627,-0.12459201460812697,12.40116666999893,UP,-2.3115531132957114,-2.3115531132957114,WEAK_BULLISH,0
1690275600000,111002.729,3238913814.8881235,29178.686362639997,21.694000000003143,0.019547483946236177,6.385195970000495,UP,0.45081692183813127,0.45081692183813127,NEUTRAL,0
1690275900000,111046.855,3238993633.83708,29167.81059524,44.12599999998929,0.03975217582261603,-10.87576739999713,DOWN,0.7841063965490636,0.7841063965490636,BEARISH,-1
1690276200000,111066.834,3239919956.266314,29170.90403663,19.979000000006636,0.017991504577064,3.093441389999498,UP,0.37108718886790687,0.37108718886790687,NEUTRAL,0
1690276500000,111061.421,3239464861.733285,29168.228108059997,-5.413000000000466,-0.004873642117142474,-2.675928570002725,DOWN,-0.062367109717448535,-0.062367109717448535,NEUTRAL,0
1690276800000,111026.31,3238071228.519,29164.9,-35.111000000004424,-0.031614038145622025,-3.3281080599954294,DOWN,-0.5354835752316831,-0.5354835752316831,CAPITULATION,0
1690277100000,111114.081,3243140708.548811,29187.48622462,87.77100000000792,0.07905423498268949,22.586224619997665,UP,1.502174735988808,1.502174735988808,BULLISH,1
1690277400000,111087.151,3242889438.1373,29192.3,-26.930000000007567,-0.024236352186546295,4.813775380000152,UP,-0.40962586337874396,-0.40962586337874396,NEUTRAL,0
1690277700000,111206.382,3244891020.378,29179.0,119.23099999999977,0.10733104497386847,-13.299999999999272,DOWN,1.8494823292950449,1.8494823292950449,BEARISH,-1
1690278000000,110444.514,3231959902.0848,29263.2,-761.8680000000022,-0.6850937745641272,84.20000000000073,UP,-4.819815554417438,-4.819815554417438,WEAK_BULLISH,0
1690278300000,110754.865,3233997896.019353,29199.601263739998,310.35100000000966,0.2810017344999194,-63.598736260002624,DOWN,1.979406057943845,1.979406057943845,BEARISH,-1
1690278600000,110801.776,3236652839.0912,29211.2,46.91099999999278,0.04235570148543033,11.598736260002624,UP,0.34493765426295275,0.34493765426295275,NEUTRAL,0
1690278900000,110847.814,3234827416.8364,29182.600000000002,46.038000000000466,0.04154987551823197,-28.599999999998545,DOWN,0.31995302748517146,0.31995302748517146,NEUTRAL,0
1690279200000,110811.699,3230604272.646,29154.0,-36.11500000000524,-0.032580705651086284,-28.600000000002183,DOWN,-0.1539301008642406,-0.1539301008642406,NEUTRAL,0
1690279500000,110875.102,3231182365.728445,29142.54244139,63.403000000005704,0.05721688284916482,-11.457558609999978,DOWN,0.4291154344691378,0.4291154344691378,NEUTRAL,0
1690279800000,111061.981,3239744622.9586,29170.600000000002,186.87900000000081,0.16854911213519674,28.05755861000216,UP,1.1221941807571836,1.1221941807571836,BULLISH,1
1690280100000,111084.846,3240560980.8175583,29171.94466667,22.86500000000524,0.020587603241106756,1.3446666699965135,UP,0.12657229105184215,0.12657229105184215,NEUTRAL,0
1690280400000,111107.788,3240891957.3932,29168.899999999998,22.94199999999546,0.02065268200488468,-3.044666670000879,DOWN,0.09962696445825754,0.09962696445825754,NEUTRAL,0
1690280700000,111146.027,3243050640.313831,29178.28669048,38.2390000000014,0.03441612931760485,9.386690480001562,UP,0.2083074441892011,0.2083074441892011,NEUTRAL,0
1690281000000,111063.324,3241372004.6076,29184.900000000005,-82.70300000000861,-0.07440931739288725,6.613309520005714,UP,-0.517028713368856,-0.517028713368856,WEAK_BULLISH,0
1690281300000,111025.716,3238775571.7224,29171.4,-37.6079999999929,-0.0338617634026428,-13.500000000003638,DOWN,-0.23969356967926053,-0.23969356967926053,NEUTRAL,0
1690281600000,111075.253,3239548824.967303,29165.35175452,49.536999999996624,0.044617591117357414,-6.0482454800003325,DOWN,0.2818360078507662,0.2818360078507662,NEUTRAL,0
1690281900000,111089.179,3240159393.6869617,29167.19182601,13.926000000006752,0.012537446122240503,1.8400714899980812,UP,0.07583979614704513,0.07583979614704513,NEUTRAL,0
1690282200000,111100.099,3240445477.5231,29166.899999999998,10.919999999998254,0.009829940322081399,-0.29182601000138675,DOWN,0.05743578076831767,0.05743578076831767,NEUTRAL,0
