row_timestamp,data_valid,s1_score,s2_score,s3_score,s4_score,s5_score,s6_score,s7_score,s1_zscore,s1_funding_raw,s1_zscore_pctile,s1_persistence,s1_watch_state,s1_z_momentum,s2_oi_delta,s2_oi_current,s2_price_up,s2_oi_up,s3_cluster_distance,s3_nearest_cluster_usd,s3_cluster_size_usd,s3_dominant_side,s4_ls_ratio,s4_long_pct,s4_short_pct,s4_ls_extreme,s5_ofi_raw,s5_buy_vol,s5_sell_vol,s5_ofi_norm,s6_cvd,s6_divergence_str,s6_divergence_type,s6_warmup_done,s6_candles_live,s7_taker_ratio,s7_buy_ratio,s7_sell_ratio,s7_ratio_pctile,family_a_score,family_b_score,total_score,funding_x_ls_ratio,ofi_x_taker_ratio,volatility_15m,volume_15m,atr_15m,realized_vol_1h,trend_strength,adx_15m,price_15m_return,price_1h_return,regime,hour_of_day,day_of_week,label
2026-04-15T17:32:27.377145+00:00,1,0,0,0,0,0,0,0,-1.1509,-5.1e-05,15.8,0,0,0.0,24.058,7195892181.868771,0,1,66.69,73999.99,451803.59,short,0.4503,45.03,54.97,0,-5698842.75,14817125.97,20515968.72,-0.161289,-94750157.86,0.0,neutral,1,48,0.564324,0.564324,0.435676,79.0,0,0,0,-0.51825,-0.091019,0.288833,81148413.1022,321.55,34.149275,0.000234,18.342939,0.058318,0.356639,0,17,2,
2026-04-15T17:37:41.921578+00:00,1,0,0,0,0,0,0,1,-1.1509,-5.1e-05,15.8,0,0,0.0,24.058,7195892181.868771,0,1,66.69,73999.99,451803.59,short,0.4503,45.03,54.97,0,-5698842.75,14817125.97,20515968.72,-0.161289,-100386592.15,0.0,neutral,1,48,0.605087,0.605087,0.394913,91.0,0,1,1,-0.51825,-0.097594,0.288833,81148413.1022,321.55,34.149275,0.000234,18.342939,0.047384,0.345672,0,17,2,
2026-04-15T18:37:35.092990+00:00,1,0,0,0,0,0,0,0,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,163.77,74399.97,1126035.78,short,0.4503,45.03,54.97,0,-8620522.05,20455416.52,29075938.57,-0.174042,12971808.64,0.0,neutral,1,10,0.465166,0.465166,0.534834,32.0,0,0,0,-0.749885,-0.080958,0.295081,58477864.2055,275.064286,39.579466,2.6e-05,15.108092,0.074974,0.376268,0,18,2,
2026-04-15T18:42:49.916738+00:00,1,0,0,0,0,0,0,0,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,163.77,74399.97,1126035.78,short,0.4503,45.03,54.97,0,-8620522.05,20455416.52,29075938.57,-0.174042,13814796.02,0.0,neutral,1,11,0.465166,0.465166,0.534834,32.0,0,0,0,-0.749885,-0.080958,0.295081,58477864.2055,275.064286,39.579466,2.6e-05,15.108092,0.090885,0.392227,0,18,2,
2026-04-15T18:48:07.317404+00:00,1,0,0,0,0,0,0,0,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,163.77,74399.97,1126035.78,short,0.4503,45.03,54.97,0,8601161.2,24222271.67,15621110.47,0.215874,18989969.93,0.5555,developing_bearish_divergence,1,12,0.562431,0.562431,0.437569,75.0,0,0,0,-0.749885,0.121414,0.248584,38601354.7202,259.457143,29.322551,3.3e-05,14.022565,0.041469,0.275712,0,18,2,
2026-04-15T18:53:21.747508+00:00,1,0,0,0,0,0,0,0,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,163.77,74399.97,1126035.78,short,0.4503,45.03,54.97,0,8601161.2,24222271.67,15621110.47,0.215874,23437984.52,0.0,neutral,1,13,0.562431,0.562431,0.437569,75.0,0,0,0,-0.749885,0.121414,0.248584,38601354.7202,259.457143,29.322551,3.3e-05,14.022565,0.05022,0.284484,0,18,2,
2026-04-15T18:58:34.499657+00:00,1,0,0,0,0,0,0,0,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,163.77,74399.97,1126035.78,short,0.4503,45.03,54.97,0,8601161.2,24222271.67,15621110.47,0.215874,28137342.42,0.0,neutral,1,14,0.562431,0.562431,0.437569,75.0,0,0,0,-0.749885,0.121414,0.248584,38601354.7202,259.457143,29.322551,3.3e-05,14.022565,0.065704,0.300004,0,18,2,
2026-04-15T19:03:47.325524+00:00,1,0,0,0,0,0,0,1,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,163.77,74399.97,1126035.78,short,0.4503,45.03,54.97,0,12328023.69,37936048.22,25608024.53,0.194007,51784577.4,0.0,neutral,1,15,0.617345,0.617345,0.382655,93.0,0,1,1,-0.749885,0.119769,0.243744,63977938.1752,245.528571,26.262153,8.4e-05,14.150607,0.139477,0.277588,0,19,2,
2026-04-15T19:09:00.603438+00:00,1,0,0,0,0,0,0,1,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,197.7,74800.0,2241708.04,short,0.4503,45.03,54.97,0,12328023.69,37936048.22,25608024.53,0.194007,88331521.49,0.0,neutral,1,16,0.617345,0.617345,0.382655,93.0,0,1,1,-0.749885,0.119769,0.243744,63977938.1752,245.528571,26.262153,8.4e-05,14.150607,0.34069,0.479079,0,19,2,
2026-04-15T19:14:13.914290+00:00,1,0,0,0,0,0,0,1,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,197.7,74800.0,2241708.04,short,0.4503,45.03,54.97,0,12328023.69,37936048.22,25608024.53,0.194007,94102135.22,0.0,neutral,1,17,0.617345,0.617345,0.382655,93.0,0,1,1,-0.749885,0.119769,0.243744,63977938.1752,245.528571,26.262153,8.4e-05,14.150607,0.381578,0.520023,0,19,2,
2026-04-15T19:19:26.758689+00:00,1,0,0,0,0,1,0,0,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,197.7,74800.0,2241708.04,short,0.4503,45.03,54.97,0,59486592.1,150999685.66,91513093.56,0.245293,90108295.35,0.0,neutral,1,18,0.63005,0.63005,0.36995,95.0,0,1,1,-0.749885,0.154547,0.252773,230618499.9711,238.671429,35.036367,0.000197,17.717715,0.028954,0.623253,0,19,2,
2026-04-15T19:24:39.741524+00:00,1,0,0,0,0,1,0,0,-1.6653,-7.2e-05,6.4,0,0,0.0,24.058,7195892181.868771,0,1,197.7,74800.0,2241708.04,short,0.4503,45.03,54.97,0,59486592.1,150999685.66,91513093.56,0.245293,81554143.16,0.0,neutral,1,19,0.63005,0.63005,0.36995,95.0,0,1,1,-0.749885,0.154547,0.252773,230618499.9711,238.671429,35.036367,0.000197,17.717715,0.009383,0.603566,0,19,2,
2026-04-16T02:46:12.277388+00:00,1,0,0,0,0,0,0,1,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,77.9,75200.0,1503940.3,short,0.4323,43.23,56.77,0,28881684.56,100360881.78,71479197.21,0.168073,43291653.21,0.0,neutral,1,10,0.64277,0.64277,0.35723,96.0,0,1,1,-0.309354,0.108032,0.205277,193728252.8461,216.314286,39.567467,9e-05,23.006934,-0.071856,0.64761,0,2,3,
2026-04-16T02:51:25.920005+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,77.9,75200.0,1503940.3,short,0.4323,43.23,56.77,0,28881684.56,100360881.78,71479197.21,0.168073,26015122.27,0.0,neutral,1,11,0.556401,0.556401,0.443599,72.0,0,0,0,-0.309354,0.093516,0.205277,193728252.8461,216.314286,39.567467,9e-05,23.006934,-0.292615,0.425262,0,2,3,
2026-04-16T02:56:39.480596+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,77.9,75200.0,1503940.3,short,0.4323,43.23,56.77,0,-26513651.78,73304292.01,99817943.79,-0.15315,27476776.51,0.0,neutral,1,12,0.556401,0.556401,0.443599,72.0,0,0,0,-0.309354,-0.085213,0.205277,193728252.8461,216.314286,39.567467,9e-05,23.006934,-0.335995,0.38157,0,2,3,
2026-04-16T03:01:52.582456+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,77.9,75200.0,1503940.3,short,0.4323,43.23,56.77,0,-26513651.78,73304292.01,99817943.79,-0.15315,20426813.1,0.0,neutral,1,13,0.41439,0.41439,0.58561,14.0,0,0,0,-0.309354,-0.063464,0.227933,145455601.9958,241.45,67.586605,8.3e-05,23.515573,0.116514,0.397285,2,3,3,
2026-04-16T03:07:05.574502+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,77.9,75200.0,1503940.3,short,0.4323,43.23,56.77,0,-26513651.78,73304292.01,99817943.79,-0.15315,23536637.72,0.0,neutral,1,14,0.41439,0.41439,0.58561,14.0,0,0,0,-0.309354,-0.063464,0.227933,145455601.9958,241.45,67.586605,8.3e-05,23.515573,0.216326,0.497377,2,3,3,
2026-04-16T03:12:19.946781+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,77.9,75200.0,1503940.3,short,0.4323,43.23,56.77,0,-4523453.17,36839818.36,41363271.52,-0.057842,15330290.46,0.8281,developing_bearish_divergence,1,15,0.41439,0.41439,0.58561,14.0,0,0,0,-0.309354,-0.023969,0.227933,145455601.9958,241.45,67.586605,8.3e-05,23.515573,0.088454,0.369147,2,3,3,
2026-04-16T03:14:29.406820+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,49.99,74999.99,2078243.84,short,0.4323,43.23,56.77,0,0.0,0.0,0.0,0.0,-16039.27,0.0,warmup,0,0,0.41439,0.41439,0.58561,14.0,0,0,0,-0.309354,0.0,0.227933,145455601.9958,241.45,67.586605,8.3e-05,23.515573,0.145776,0.42663,2,3,3,
2026-04-16T03:17:35.598247+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,27.36,74999.96,2078243.83,short,0.4323,43.23,56.77,0,-4523453.17,36839818.36,41363271.52,-0.057842,15824280.1,0.0,neutral,1,16,0.449977,0.449977,0.550023,29.0,0,0,0,-0.309354,-0.026028,0.209975,64619295.5313,248.55,67.280676,4e-06,22.671701,0.088778,0.155766,2,3,3,
2026-04-16T03:20:48.571399+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,35.08,74999.98,2078243.84,short,0.4323,43.23,56.77,0,0.0,0.0,0.0,0.0,3388003.69,0.0,warmup,0,1,0.449977,0.449977,0.550023,29.0,0,0,0,-0.309354,0.0,0.209975,64619295.5313,248.55,67.280676,4e-06,22.671701,0.155128,0.22216,2,3,3,
2026-04-16T03:22:50.091102+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,27.36,74999.96,2078243.83,short,0.4323,43.23,56.77,0,-4523453.17,36839818.36,41363271.52,-0.057842,17378759.13,0.9998,watch_bearish_divergence,1,17,0.449977,0.449977,0.550023,29.0,0,0,0,-0.309354,-0.026028,0.209975,64619295.5313,248.55,67.280676,4e-06,22.671701,0.100926,0.167923,2,3,3,
2026-04-16T03:26:02.514756+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,35.08,74999.98,2078243.84,short,0.4323,43.23,56.77,0,0.0,0.0,0.0,0.0,7478918.63,0.0,warmup,0,2,0.449977,0.449977,0.550023,29.0,0,0,0,-0.309354,0.0,0.209975,64619295.5313,248.55,67.280676,4e-06,22.671701,0.201319,0.268382,2,3,3,
2026-04-16T03:28:05.365841+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,27.36,74999.96,2078243.83,short,0.4323,43.23,56.77,0,7305997.46,34623501.96,27317504.5,0.117951,23593138.98,0.0,neutral,1,18,0.449977,0.449977,0.550023,29.0,0,0,0,-0.309354,0.053075,0.209975,64619295.5313,248.55,67.280676,4e-06,22.671701,0.155795,0.222828,2,3,3,
2026-04-16T03:34:22.108288+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,952.778,7337471529.6882,0,1,60.1,75000.0,2078243.84,short,0.4323,43.23,56.77,0,0.0,0.0,0.0,0.0,-3953030.49,0.0,warmup,0,0,0.502969,0.502969,0.497031,49.0,0,0,0,-0.309354,0.0,0.21134,68544334.7763,249.542857,62.7919,8.3e-05,20.84215,-0.080133,-0.279574,2,3,3,
2026-04-16T04:29:19.891200+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,130.5,75000.0,2080567.78,short,0.4253,42.53,57.47,0,-531526.74,17468261.94,17999788.69,-0.014986,7093420.28,0.0,neutral,1,10,0.550619,0.550619,0.449381,68.0,0,0,0,-0.304345,-0.008252,0.20033,54527478.4938,226.035714,21.489248,0.000249,19.998949,-0.040587,-0.173867,0,4,3,
2026-04-16T04:34:33.545627+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,130.5,75000.0,2080567.78,short,0.4253,42.53,57.47,0,-531526.74,17468261.94,17999788.69,-0.014986,30901466.13,0.0,neutral,1,11,0.553684,0.553684,0.446316,70.0,0,0,0,-0.304345,-0.008298,0.20037,32274019.6644,221.1,14.659318,0.000262,18.431788,0.016558,-0.045107,0,4,3,
2026-04-16T06:45:18.401658+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,101.11,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,622403.0,0.0,warmup,0,1,0.520671,0.520671,0.479329,55.0,0,0,0,-0.304345,0.0,0.179077,93106200.1263,166.328571,8.412254,0.000141,29.605719,-0.01108,-0.142922,1,6,3,
2026-04-16T06:46:18.907375+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,101.11,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,440536.89,0.0,warmup,0,1,0.520671,0.520671,0.479329,55.0,0,0,0,-0.304345,0.0,0.179077,93106200.1263,166.328571,8.412254,0.000141,29.605719,-0.01108,-0.142922,1,6,3,
2026-04-16T06:47:19.591366+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,101.11,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-720560.1,0.0,warmup,0,1,0.520671,0.520671,0.479329,55.0,0,0,0,-0.304345,0.0,0.179077,93106200.1263,166.328571,8.412254,0.000141,29.605719,-0.01108,-0.142922,1,6,3,
2026-04-16T06:48:20.395122+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,101.11,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-891734.61,0.0,warmup,0,1,0.520671,0.520671,0.479329,55.0,0,0,0,-0.304345,0.0,0.179077,93106200.1263,166.328571,8.412254,0.000141,29.605719,-0.01108,-0.142922,1,6,3,
2026-04-16T06:49:21.365674+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,101.11,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,6209326.28,0.0,warmup,0,1,0.520671,0.520671,0.479329,55.0,0,0,0,-0.304345,0.0,0.179077,93106200.1263,166.328571,8.412254,0.000141,29.605719,-0.01108,-0.142922,1,6,3,
2026-04-16T06:52:03.070236+00:00,1,0,0,0,0,0,0,-1,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,35.08,74999.98,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,424705.45,0.0,warmup,0,0,0.264697,0.264697,0.735303,0.0,0,-1,-1,-0.304345,0.0,0.179077,93106200.1263,166.328571,8.412254,0.000141,29.605719,0.077029,-0.054929,1,6,3,
2026-04-16T06:53:03.631656+00:00,1,0,0,0,0,0,0,-1,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,35.08,74999.98,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,900039.29,0.0,warmup,0,0,0.264697,0.264697,0.735303,0.0,0,-1,-1,-0.304345,0.0,0.179077,93106200.1263,166.328571,8.412254,0.000141,29.605719,0.077029,-0.054929,1,6,3,
2026-04-16T07:09:03.704415+00:00,1,0,0,0,0,0,0,1,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,66.62,75000.02,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,293438.06,0.0,warmup,0,0,0.643175,0.643175,0.356825,96.0,0,1,1,-0.304345,0.0,0.179457,42355748.8975,160.428571,16.049524,9e-05,28.393435,-0.070013,-0.052952,1,7,3,
2026-04-16T07:10:04.206448+00:00,1,0,0,0,0,0,0,1,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,66.62,75000.02,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,576487.01,0.0,warmup,0,1,0.643175,0.643175,0.356825,96.0,0,1,1,-0.304345,0.0,0.179457,42355748.8975,160.428571,16.049524,9e-05,28.393435,-0.070013,-0.052952,1,7,3,
2026-04-16T07:16:55.904829+00:00,1,0,0,0,0,0,0,1,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,120.03,75000.03,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,124825.98,0.0,warmup,0,0,0.643175,0.643175,0.356825,96.0,0,1,1,-0.304345,0.0,0.183718,36452378.2569,166.607143,21.227992,1.5e-05,27.17706,-0.002137,-0.143907,1,7,3,
2026-04-16T07:18:27.300165+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,99.99,74999.99,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,1003880.68,0.0,warmup,0,0,0.487956,0.487956,0.512044,42.0,0,0,0,-0.304345,0.0,0.183718,36452378.2569,166.607143,21.227992,1.5e-05,27.17706,0.036195,-0.105629,1,7,3,
2026-04-16T07:19:27.873299+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,99.99,74999.99,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,621229.91,0.0,warmup,0,0,0.487956,0.487956,0.512044,42.0,0,0,0,-0.304345,0.0,0.183718,36452378.2569,166.607143,21.227992,1.5e-05,27.17706,0.036195,-0.105629,1,7,3,
2026-04-16T07:30:19.233587+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,741466.55,0.0,warmup,0,1,0.487956,0.487956,0.512044,42.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.003607,-0.062611,1,7,3,
2026-04-16T07:31:20.001604+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,643567.85,0.0,warmup,0,1,0.487956,0.487956,0.512044,42.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.003607,-0.062611,1,7,3,
2026-04-16T07:32:22.335015+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,128706.25,0.0,warmup,0,1,0.487956,0.487956,0.512044,42.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.003607,-0.062611,1,7,3,
2026-04-16T07:33:23.957152+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-1834911.3,0.0,warmup,0,1,0.487956,0.487956,0.512044,42.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.003607,-0.062611,1,7,3,
2026-04-16T07:34:24.597270+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-1092638.37,0.0,warmup,0,1,0.487956,0.487956,0.512044,42.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.003607,-0.062611,1,7,3,
2026-04-16T07:35:27.528101+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-479299.75,0.0,warmup,0,2,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.02912,-0.088109,1,7,3,
2026-04-16T07:36:28.087299+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,87049.02,0.0,warmup,0,2,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.02912,-0.088109,1,7,3,
2026-04-16T07:37:28.782458+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,487777.67,0.0,warmup,0,2,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.02912,-0.088109,1,7,3,
2026-04-16T07:38:29.330448+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-4252.53,0.0,warmup,0,2,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.02912,-0.088109,1,7,3,
2026-04-16T07:39:30.044751+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-987677.8,0.0,warmup,0,2,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.02912,-0.088109,1,7,3,
2026-04-16T07:40:32.835833+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-1509926.56,0.0,warmup,0,3,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.07133,-0.130295,1,7,3,
2026-04-16T07:41:33.790786+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-1432146.77,0.0,warmup,0,3,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.07133,-0.130295,1,7,3,
2026-04-16T07:42:34.370926+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-1503686.84,0.0,warmup,0,3,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.07133,-0.130295,1,7,3,
2026-04-16T07:43:34.944948+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,0.0,0.0,0.0,0.0,-13788772.42,0.0,warmup,0,3,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,0.0,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.07133,-0.130295,1,7,3,
2026-04-16T07:44:35.587126+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,-12000538.67,18925131.28,30925669.95,-0.240729,-11749078.23,0.0,warmup,0,3,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,-0.123981,0.171121,37108588.128,164.835714,20.83551,2e-05,25.778564,-0.07133,-0.130295,1,7,3,
2026-04-16T07:45:38.461914+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,-12000538.67,18925131.28,30925669.95,-0.240729,-51990175.25,0.0,warmup,0,4,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,-0.123981,0.144287,50013804.8899,157.364286,19.852981,1e-06,24.986952,-0.172944,-0.391407,0,7,3,
2026-04-16T07:46:39.007690+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,-12000538.67,18925131.28,30925669.95,-0.240729,-51185706.94,0.0,warmup,0,4,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,-0.123981,0.144287,50013804.8899,157.364286,19.852981,1e-06,24.986952,-0.172944,-0.391407,0,7,3,
2026-04-16T07:47:39.558766+00:00,1,0,0,0,0,0,0,0,-0.7156,-3.4e-05,25.7,0,0,0.0,683.793,7396279413.748323,1,1,139.61,75000.01,2080567.78,short,0.4253,42.53,57.47,0,-12000538.67,18925131.28,30925669.95,-0.240729,-50100194.88,0.0,warmup,0,4,0.515022,0.515022,0.484978,50.0,0,0,0,-0.304345,-0.123981,0.144287,50013804.8899,157.364286,19.852981,1e-06,24.986952,-0.172944,-0.391407,0,7,3,
